feature_id,text,normalized_text
feature_a0f95d52375c49ca,Used traditionally as an antiseptic soap,used traditionally as an antiseptic soap
feature_865dc9a94998b3a6,It's used to treat skin conditions such as acne and psoriasis. Mild enough to use on the face,it's used to treat skin conditions such as acne and psoriasis. mild enough to use on the face
feature_1c5bd64d44db1658,"Handcrafted with an all-vegetable blend of olive, coconut, soy and palm oils","handcrafted with an all-vegetable blend of olive, coconut, soy and palm oils"
feature_8ba1c6646741814e,Handmade in Puerto Rico since 2001,handmade in puerto rico since 2001
feature_ec09494539693cb8,Full size 4.25 oz. bar,full size 4.25 oz. bar
feature_9f03d20f7138bf80,Used traditionally as an antiseptic soap. It's used to treat skin conditions such as acne and itching. Salicylic acid is added help remove skin flakes,used traditionally as an antiseptic soap. it's used to treat skin conditions such as acne and itching. salicylic acid is added help remove skin flakes
feature_ee95fcba2d75c9df,3.4 floz,3.4 floz
feature_71da1133c7eab0bd,USE TWICE A DAY APPLY LIBERALLY ON AND AROUND LEG AREAS AFFECTED BY SPIDER VEINSAND BROKEN CAPILLARIES WAIT UNTIL FULLY ABSORBED MAY STAIN SOME FABRICS NOT INTENDED FOR CHILDREN,use twice a day apply liberally on and around leg areas affected by spider veinsand broken capillaries wait until fully absorbed may stain some fabrics not intended for children
feature_ad2f74d5af4a4c27,SHAMPOO SPRAYER,shampoo sprayer
feature_187d9a5fd4afe788,"Suitable for hairdressing, hair dye, perm and more.","suitable for hairdressing, hair dye, perm and more"
feature_1d427f2b3a5a3984,It is easy to clean and lay up.,it is easy to clean and lay up
feature_9a318dad38897a11,"Waterproof, non-sticky and anti static.","waterproof, non-sticky and anti static"
feature_3af6d8b91f193130,"Professional hair design, new design.","professional hair design, new design"
feature_8e3612ef0c81dc38,It can keep the clothes neat and tidy during hair cutting or dyeing.,it can keep the clothes neat and tidy during hair cutting or dyeing
feature_ca38725d8336414f,"Specifications: Suitable for hairdressing, hair dye, perm and more. It is easy to clean and lay up. Waterproof, non-sticky and anti static. Type: Hairdressing Cape Material: Polyester + Waterproof Coating Features: Anti Static, Waterproof, Haircut Cover Size: 115cm x 145cm/45.28"" x 57.09"" (Approx.) Notes: Due to the light and screen setting difference, the item's color may be slightly different from the pictures. Please allow slight dimension difference due to different manual measurement. Package Includes: 1 x Hairdressing Cape","specifications: suitable for hairdressing, hair dye, perm and more. it is easy to clean and lay up. waterproof, non-sticky and anti static. type: hairdressing cape material: polyester + waterproof coating features: anti static, waterproof, haircut cover size: 115cm x 145cm/45.28"" x 57.09"" (approx.) notes: due to the light and screen setting difference, the item's color may be slightly different from the pictures. please allow slight dimension difference due to different manual measurement. package includes: 1 x hairdressing cape"
feature_f1faf3224b74141c,"Description: Butterfly, Flower, SemiPermanent Temporary Tattoos Sticker for Adult Women Girls packaging: 30 Pcs SemiPermanent TattooS:About 5.7cm×9.7cm/2.3inch×3.8inch 30 Pcs Fake Tattoo Stickers:About 5.7cm×9.7cm/2.3inch×3.8inch Item Type: Temporary Tattoos Sticker Features:Realistic, waterproof, sweatproof,You won’t be able to tell if it’s a real tattoo. nonreflective, painless, longer than regular temporary tattoos,It can last 12 weeks.Easy to use,Water transfer, No pain. Usage: It is recommended to use it before going to bed, and you will have a pleasant surprise when you wake up the next morning. 1. Cut out the tattoo of choice and remove the transparent film. 2. Place The side with the membrane sticks to the skin. 3. Wet the tattoo thoroughly with a sponge or towel. 4. After 2030 seconds, gently remove the back paper. 5. There will be reflective light gray marks before the color is fully developed. 6.Until the color is fully developed, don’t touch the skin or leather products to transfer Pattern, don’t sweat to avoid imperfect patterns 7.Please be patient, it takes 2448 hours for the color to developNote: 1.Please allow a slight deviation in the measurement size. 2.The color may be slightly different from the picture due to different computer screen displays.","description: butterfly, flower, semipermanent temporary tattoos sticker for adult women girls packaging: 30 pcs semipermanent tattoos:about 5.7cm×9.7cm/2.3inch×3.8inch 30 pcs fake tattoo stickers:about 5.7cm×9.7cm/2.3inch×3.8inch item type: temporary tattoos sticker features:realistic, waterproof, sweatproof,you won’t be able to tell if it’s a real tattoo. nonreflective, painless, longer than regular temporary tattoos,it can last 12 weeks.easy to use,water transfer, no pain. usage: it is recommended to use it before going to bed, and you will have a pleasant surprise when you wake up the next morning. 1. cut out the tattoo of choice and remove the transparent film. 2. place the side with the membrane sticks to the skin. 3. wet the tattoo thoroughly with a sponge or towel. 4. after 2030 seconds, gently remove the back paper. 5. there will be reflective light gray marks before the color is fully developed. 6.until the color is fully developed, don’t touch the skin or leather products to transfer pattern, don’t sweat to avoid imperfect patterns 7.please be patient, it takes 2448 hours for the color to developnote: 1.please allow a slight deviation in the measurement size. 2.the color may be slightly different from the picture due to different computer screen displays"
feature_a3f208d1e1738395,"Animals, Home, Office, Garden","animals, home, office, garden"
feature_27af367559f9b75a,"Music, Sports & Entertainment Merchandise","music, sports & entertainment merchandise"
feature_e690a2b226507260,Quality Products,quality products
feature_661615cf79472ee1,Detailed Graphic Artwork Design,detailed graphic artwork design
feature_90188fde48826cc8,"Coin Purse Dimensions: 5"" x 3"" x 1/8""","coin purse dimensions: 5"" x 3"" x 1/8"
feature_58ad2bdb8902d4a3,A cheetah fur design is printed on this polyurethane & tricot coin purse with a zipper closure. The dye sublimation printing process creates slight imperfections that are unique to each garment.,a cheetah fur design is printed on this polyurethane & tricot coin purse with a zipper closure. the dye sublimation printing process creates slight imperfections that are unique to each garment
feature_e57f40d2e84dc6b1,"Simple Foaming Face Cleanser removes oil, dirt, makeup, and impurities from your face, leaving you refreshed and replenished","simple foaming face cleanser removes oil, dirt, makeup, and impurities from your face, leaving you refreshed and replenished"
feature_db483937d9737542,A fragrant refreshing body oil Provides superior moisture while recharging skin with energy Infused with a sensual invigorating scent to awaken your spirit Leaves body skin soft smooth & fresh To use: Apply directly to wet skin for intense hydration,a fragrant refreshing body oil provides superior moisture while recharging skin with energy infused with a sensual invigorating scent to awaken your spirit leaves body skin soft smooth & fresh to use: apply directly to wet skin for intense hydration
feature_d57e0bddce401d52,Type: Bracelet,type: bracelet
feature_8d6ee94ba132cf90,A perfect gift for lover and friends.red bracelet gold bracelets for women love bracelet beaded bracelets for women bracelet men bangle bracelet sister bracelet rosary bracelet rubber bracelets mens leather bracelet inspirational bracelets,a perfect gift for lover and friends.red bracelet gold bracelets for women love bracelet beaded bracelets for women bracelet men bangle bracelet sister bracelet rosary bracelet rubber bracelets mens leather bracelet inspirational bracelets
feature_92ea3cc5ee618e93,Fish scales pattern looks fashionable.925 sterling silver bracelet relationship bracelets initial bracelet bead bracelet slap bracelets ankle bracelets for women sterling silver bracelets for women beaded bracelet charm bracelet,fish scales pattern looks fashionable.925 sterling silver bracelet relationship bracelets initial bracelet bead bracelet slap bracelets ankle bracelets for women sterling silver bracelets for women beaded bracelet charm bracelet
feature_7dfacc4ec2d0342f,"Features: Open Bangle, Easy to wear, Fish Scales Pattern.bracelet holder name bracelet bangle bracelets for women bangle bangle bracelet bangle bracelets for women bangles for women bangle watches for women gold bangle bracelets for women bangle stand","features: open bangle, easy to wear, fish scales pattern.bracelet holder name bracelet bangle bracelets for women bangle bangle bracelet bangle bracelets for women bangles for women bangle watches for women gold bangle bracelets for women bangle stand"
feature_06c0b4d3bdc06eee,Thin open bangle design is light and comfortable to wear.925 bangle 14k bangle bangle key ring 9ct gold bangle 2 bangles 14k gold bracelets for women men bracelets cross bracelet beaded bracelets for men stone bracelet birthstone bracelet men bracelet mom bracelet,thin open bangle design is light and comfortable to wear.925 bangle 14k bangle bangle key ring 9ct gold bangle 2 bangles 14k gold bracelets for women men bracelets cross bracelet beaded bracelets for men stone bracelet birthstone bracelet men bracelet mom bracelet
feature_85aaa8da3be37c49,"Specifications: This set of bracelets are design with hollow map, lightning and love heart charm decor. Made of high quality material, exquisite craftsmanship. Adjustable wrist strap, can easily fit most people. It is a nice gift for your friends. Item Name: Bracelets Gender: Women's Material: Alloy, Beads Occasions: Daily Wear, Club, Shopping, Travel, Party, etc Features: Hollow Map/Lightning/Love Heart, Fine Workmanship, Adjustable Size: 15cm - 20cm/5.91"" - 7.87"" (Approx.) Notes: Due to the light and screen setting difference, the item's color may be slightly different from the pictures. Please allow slight dimension difference due to different manual measurement. Package Includes: A Set of Bracelets (5 Pcs)","specifications: this set of bracelets are design with hollow map, lightning and love heart charm decor. made of high quality material, exquisite craftsmanship. adjustable wrist strap, can easily fit most people. it is a nice gift for your friends. item name: bracelets gender: women's material: alloy, beads occasions: daily wear, club, shopping, travel, party, etc features: hollow map/lightning/love heart, fine workmanship, adjustable size: 15cm - 20cm/5.91"" - 7.87"" (approx.) notes: due to the light and screen setting difference, the item's color may be slightly different from the pictures. please allow slight dimension difference due to different manual measurement. package includes: a set of bracelets (5 pcs"
feature_98cebcc3f63e1b32,Size : 2.6 Inches,size : 2.6 inches
feature_f6fc0ddccea64320,Yuktha Eternals Indian Party Wear Attractive Multicolored 144 (6 Multi Colors x 24 Bangles) Bangles For Girls & Womens Ethnic Traditional Jewelry (2.6 Inches),yuktha eternals indian party wear attractive multicolored 144 (6 multi colors x 24 bangles) bangles for girls & womens ethnic traditional jewelry (2.6 inches
feature_9569364d0b33ef69,turning dullness into lush radiance.Not tested on animals Kit contains Glow Booster in PinkPearl Beauty Blush Duo in Rose Gold LipLift Max in Sheer Rose Paraben Free Not tested on animals.,turning dullness into lush radiance.not tested on animals kit contains glow booster in pinkpearl beauty blush duo in rose gold liplift max in sheer rose paraben free not tested on animals
feature_fd5799818a5ae3d5,Extreme Volume,extreme volume
feature_b7f5a28dc2236057,"Alto Bella Shaking Slush is a finishing product that creates texture, separation, volume and controls frizz. Use on dry hair, spray, run fingers throughout. Made in the USA.","alto bella shaking slush is a finishing product that creates texture, separation, volume and controls frizz. use on dry hair, spray, run fingers throughout. made in the usa"
feature_941ab1c18e31996a,"★ INCLUDES: 6 pieces 1.7 oz (50ml) high-quality plastic airless pump bottles for refilling lotions, cosmetics and etc","includes: 6 pieces 1.7 oz (50ml) high-quality plastic airless pump bottles for refilling lotions, cosmetics and etc"
feature_80a507404ba0df92,"★ WELL-DESIGNED: The liquid in the airless bottle is completely isolated from the air, so it avoids the oxidation of the cosmetics and the growth of bacteria","well-designed: the liquid in the airless bottle is completely isolated from the air, so it avoids the oxidation of the cosmetics and the growth of bacteria"
feature_48b92fc2f291a770,"★ LEAK-PROOF: Travel size airless pump containers with a transparent lid and anti-leakage design, make sure you carry safe and convenient","leak-proof: travel size airless pump containers with a transparent lid and anti-leakage design, make sure you carry safe and convenient"
feature_b1266574a0fa1ff6,"★ MATERIAL: Made of high-quality plastic, 100% BPA free, odorless, durable, lightweight, uses air pump technology instead of a pump with a straw","material: made of high-quality plastic, 100% bpa free, odorless, durable, lightweight, uses air pump technology instead of a pump with a straw"
feature_9e168a0bf69bfb97,"★ MULTI-USE: Ideal for refilling lotion, foundation, serums, creams, moisturizers or DIY skin care cosmetic products & TSA approved. If you have any issues, please feel free to contact us","multi-use: ideal for refilling lotion, foundation, serums, creams, moisturizers or diy skin care cosmetic products & tsa approved. if you have any issues, please feel free to contact us"
feature_3c58b7ab98b2d89d,LONGWAY INC.,longway inc
feature_b5bd090d466da565,"turns to research and manufacturing safe, fashionable, environmental and economical oriented products, creating values for our clients is our final target. At the current state, our products basically come down to the plastic packaging of personal-care supplies, cleaning supplies, perfume, cosmetic, pharmaceuticals, and foodstuff, etc.","turns to research and manufacturing safe, fashionable, environmental and economical oriented products, creating values for our clients is our final target. at the current state, our products basically come down to the plastic packaging of personal-care supplies, cleaning supplies, perfume, cosmetic, pharmaceuticals, and foodstuff, etc"
feature_b75381f00486e5b8,PARAMETER:,parameter
feature_0295abafad51d54b,"Material: Plastic (PP) Package Size: Diameter 2.05"" x Height 4.68"" (Diameter 52mm x Height 119mm) Capacity: 1.7 oz (50ml) Package Weight: 0.9lbs (408g) Colour: pearly white","material: plastic (pp) package size: diameter 2.05"" x height 4.68"" (diameter 52mm x height 119mm) capacity: 1.7 oz (50ml) package weight: 0.9lbs (408g) colour: pearly white"
feature_6532908802d3db41,MOLDING PASTE 3.35 OZ,molding paste 3.35 oz
feature_fe61187c6cc404ca,Launched by Enjoy in,launched by enjoy in
feature_00508f5b10fb5f6e,This Fragrance is for UNISEX,this fragrance is for unisex
feature_ea4e289912a5688a,ENJOY by Enjoy MOLDING PASTE 3.35 OZ for,enjoy by enjoy molding paste 3.35 oz for
feature_87c00b5669909632,9 Individual Guest Soaps in decorative box,9 individual guest soaps in decorative box
feature_2131b188802273c8,"Three each of Apple Pear, Violette, Tiare","three each of apple pear, violette, tiare"
feature_20f9ef40a7924e9c,Pure Natural Ingredients,pure natural ingredients
feature_47c5a2333bae1b7f,Quad-milled Shea Butter Enriched Soaps,quad-milled shea butter enriched soaps
feature_cd8e8b3e71642b1d,"No Parabens, Ethyl Alcohol, Phenoxyethanol, DEA","no parabens, ethyl alcohol, phenoxyethanol, dea"
feature_afc2bc2a78dff405,Body Fantasies Signature Cucumber Melon by Parfums De Coeur Body Spray 8 oz Women,body fantasies signature cucumber melon by parfums de coeur body spray 8 oz women
feature_c36bc0504056c9ef,Nail Design in Less Than a Minute!,nail design in less than a minute
feature_1e6a8f544b581271,"Works with Regular, Gel or Acrylic Nails!","works with regular, gel or acrylic nails"
feature_a23e871ceed2e0cb,These are decals not stickers,these are decals not stickers
feature_29098deb9721e4bd,Create Nail Designs in less than a minute with these decals!,create nail designs in less than a minute with these decals
feature_b68231b03ea1d288,"Looks natural while wearing, and perfect for brown makeup that gives you a feminine look! The delicate design of high-quality lash strips, giving you the look as if they were your real lashes. The natural makeup look that almost no one can tell you are actually wearing false lashes. Easy to try on for people who are beginners or even extension lovers.","looks natural while wearing, and perfect for brown makeup that gives you a feminine look! the delicate design of high-quality lash strips, giving you the look as if they were your real lashes. the natural makeup look that almost no one can tell you are actually wearing false lashes. easy to try on for people who are beginners or even extension lovers"
feature_f5ae24f955ae6a30,Clip in Mini Hairpiecs,clip in mini hairpiecs
feature_bd261476be1e3cb7,"Sea Me Glow is GORGEOUS! It's a neon blue with a stunning Neon Green Blue Yellow Gold shine/shimmer throughout this polish. The primary color is a beautiful bright neon blue with a stunning Neon Green Blue Yellow Gold shimmer at all times and will shift throughout all the different colors listed as shown in the photos! It looks different in all different lighting situations... indoors and outdoors! This polish requires 2 to 3 thick coats to achieve your desired look without a basecoat. This polish is very smooth to the touch. Always finish your manicure with a great top coat! ***DISCLAIMER: THE COLORS/POLISHES IN THE PHOTOS ABOVE MAY BE ALTERED DUE TO LIGHTING, CAMERA QUALITY AND SATURATION. These photos represent a moment in time under special lighting conditions***♥ This listing is for ONE FULL SIZE (0.5 oz. / 15ml) bottle. ♥ All of our polishes are custom- blended and they have loose cosmetic-grade glitters, micas and colorants. They are 5 freeNO Dibutyl Phthalate (DBP)NO Formaldehyde and NO Toluene.","sea me glow is gorgeous! it's a neon blue with a stunning neon green blue yellow gold shine/shimmer throughout this polish. the primary color is a beautiful bright neon blue with a stunning neon green blue yellow gold shimmer at all times and will shift throughout all the different colors listed as shown in the photos! it looks different in all different lighting situations... indoors and outdoors! this polish requires 2 to 3 thick coats to achieve your desired look without a basecoat. this polish is very smooth to the touch. always finish your manicure with a great top coat! ***disclaimer: the colors/polishes in the photos above may be altered due to lighting, camera quality and saturation. these photos represent a moment in time under special lighting conditions***♥ this listing is for one full size (0.5 oz. / 15ml) bottle. ♥ all of our polishes are custom- blended and they have loose cosmetic-grade glitters, micas and colorants. they are 5 freeno dibutyl phthalate (dbp)no formaldehyde and no toluene"
feature_796abb26e3b2b7da,essie gel couture,essie gel couture
feature_c0cfe0416c332fea,Bi-colored bronzer for a tan glow,bi-colored bronzer for a tan glow
feature_8d41e26b613c9858,Try this amazing bronzer today!,try this amazing bronzer today
feature_7ce5241af7edcba0,Hypoallergenic. Dermatologist Tested. Clinically Tested. Cruelty Free.,hypoallergenic. dermatologist tested. clinically tested. cruelty free
feature_b7401e817c97d38c,Provides a warm and vibrant bronzed complexion all year long without the harmful effects of the sun. Amazing bi-colored bronzer combines the perfect blend of pearlescent gold and warm bronze to create a light tan glow. Bi-colored bronzer for a tan glow Try this amazing bronzer,provides a warm and vibrant bronzed complexion all year long without the harmful effects of the sun. amazing bi-colored bronzer combines the perfect blend of pearlescent gold and warm bronze to create a light tan glow. bi-colored bronzer for a tan glow try this amazing bronzer
feature_95a2d71beab62a34,Quantity: 2 Pieces. Condition: Brand New. Color: Black. Material: Polyester.,quantity: 2 pieces. condition: brand new. color: black. material: polyester
feature_ff8bdc78827859fc,Professional Hair Cutting Hairdressing Gown Barbers Caps.,professional hair cutting hairdressing gown barbers caps
feature_67c5a86b320df24a,Can be adjusted to fit the necks of no matter little kids or adults!,can be adjusted to fit the necks of no matter little kids or adults
feature_d96363cf37d6067d,The Velcro neck closure makes it suitable for any size.Easy to clean and dry quickly!,the velcro neck closure makes it suitable for any size.easy to clean and dry quickly
feature_170fc3e79899ec31,"This cape is made of soft, lightweight, water-repellent and durable material, keeps your clothes dry and clean.","this cape is made of soft, lightweight, water-repellent and durable material, keeps your clothes dry and clean"
feature_467040f217fe876d,"* Perfect for hair cutting, coloring and perming. * If you are a salon owner, hairstylist or just hair cut at home, that's the one you need! * Size: 150*120cm. * Color: black. * Contents: 1 pcs Hair Cut Hairdressing Hairdressers Barbers Cape Gown","perfect for hair cutting, coloring and perming. * if you are a salon owner, hairstylist or just hair cut at home, that's the one you need! * size: 150*120cm. * color: black. * contents: 1 pcs hair cut hairdressing hairdressers barbers cape gown"
feature_b584d93cefd40920,Invigorating Body Wash,invigorating body wash
feature_040b01d87c50e6e9,Nourishing Body Lotion,nourishing body lotion
feature_f820d6139abc1e14,Holiday Scented candle,holiday scented candle
feature_19cad1aba641fc49,Essential Oils Duo,essential oils duo
feature_772374f3471b8b39,"Cleanse & nourish the skin and let the gentle aromas clear your mind and ease your body. Relax, take it easy.","cleanse & nourish the skin and let the gentle aromas clear your mind and ease your body. relax, take it easy"
feature_313ea3bb2239bd85,Product description SPECIFICATION Quantity:10 Rolls Sheet Size:Approx. 1.57 inch ×39.4 inch (4.0 x 100cm) Color: As the picture shows PACKAGE CONTENTS: 1×10 Rolls Fluorescent Flame Nail Foil Stickers FEATURES: 100 percent New and high quality Apply to UV nails Nail art foils create the perfect 'mixed metals' finish for any polish color Nail foil can be removed easily with nail polish remover HOW TO USE: 1.YOU NEED A FOIL ART NAIL GLUE and apply to nail! 2.YOU CURE IN UV LAMP for 15-20 seconds. 3.PLACE FOIL FLOWER PRINT (design facing up) and place on nail and press down use a nail stick to rub and make sure print sticks to nail. 4.CAREFULLY REMOVE FOIL TO SEE print has now been transferred to nail successfully. 5.TOP COAT WITH GEL POLISH AND CURE. 6.AND DONE! ATTENTION FOR POLISH: 1.Apply nail polish as a base coat. 2.Press the nail foil on your nails before the polish is dried. 3.Remove the foil after the foil pattern stuck to your nail. Seal it with top coat.,product description specification quantity:10 rolls sheet size:approx. 1.57 inch ×39.4 inch (4.0 x 100cm) color: as the picture shows package contents: 1×10 rolls fluorescent flame nail foil stickers features: 100 percent new and high quality apply to uv nails nail art foils create the perfect 'mixed metals' finish for any polish color nail foil can be removed easily with nail polish remover how to use: 1.you need a foil art nail glue and apply to nail! 2.you cure in uv lamp for 15-20 seconds. 3.place foil flower print (design facing up) and place on nail and press down use a nail stick to rub and make sure print sticks to nail. 4.carefully remove foil to see print has now been transferred to nail successfully. 5.top coat with gel polish and cure. 6.and done! attention for polish: 1.apply nail polish as a base coat. 2.press the nail foil on your nails before the polish is dried. 3.remove the foil after the foil pattern stuck to your nail. seal it with top coat
feature_24350ed8f962422a,Aveda Scalp Remedy Anti Dandruff Solution (125ml),aveda scalp remedy anti dandruff solution (125ml
feature_33760135f9651a73,"scalp remedy dandruff solution Leave-in daily treatment reduces flaking up to 41% in just 1 week, and helps prevent reoccurrence. Promotes a healthy scalp by relieving itching. lippia helps purify and clarify the scalp salicylic acid gently exfoliates sugar beet extract helps condition rosemary, echinacea and sage help soothe the scalp","scalp remedy dandruff solution leave-in daily treatment reduces flaking up to 41% in just 1 week, and helps prevent reoccurrence. promotes a healthy scalp by relieving itching. lippia helps purify and clarify the scalp salicylic acid gently exfoliates sugar beet extract helps condition rosemary, echinacea and sage help soothe the scalp"
feature_42ea67bb668ff0fb,Small and Light: Weight: 5.5g. Dimension: 22x22x25mm. Power: DC 5 - 40V. Color: Black.,small and light: weight: 5.5g. dimension: 22x22x25mm. power: dc 5 - 40v. color: black
feature_6f5140990236c2df,"Super Image Sensor: 1/2.8 inch, Starvis Exmor sensor. Low latency to provide high quality image, mini to 5ms.","super image sensor: 1/2.8 inch, starvis exmor sensor. low latency to provide high quality image, mini to 5ms"
feature_7c0b628f638b366f,Signal System: NTSC / PAL. Switchable on OSD menu. Horizontal resolution: 1200TVL.,signal system: ntsc / pal. switchable on osd menu. horizontal resolution: 1200tvl
feature_c31051bc382f2f45,Aspect Ration: 16:9/4:3 Changeable with OSD FPV Camera.,aspect ration: 16:9/4:3 changeable with osd fpv camera
feature_e1b6de6fe0b2600a,Wide Voltage Range: D-WDR. WDR: color and Night vision. Double Scan Super WDR with a beautuful image.,wide voltage range: d-wdr. wdr: color and night vision. double scan super wdr with a beautuful image
feature_284862066a76157c,"Item: Turbo SDR2 1200TVL FPV Camera Color: Black Net weight: 5.5g Dimension: 22x22x25mm Image Sensor: 1/2.8Inch"" Starvis Exmor-COMS Shutter: Rolling Shutter Resolution: 1200TVL Focal Length: Korea 2.3mm Lens FOV : 165""(160"") TV system: NTSC/PAL changeable with OSD Aspect Ration: 16:9/4:3 Changeable with OSD Illumination: 0.001Lux StarLight: YES DNR: 3DNR WDR: Super Double Scan OSD: YES Color: Yellow/Green Power Input: 5V-40V Power current: 12V/80mA","item: turbo sdr2 1200tvl fpv camera color: black net weight: 5.5g dimension: 22x22x25mm image sensor: 1/2.8inch"" starvis exmor-coms shutter: rolling shutter resolution: 1200tvl focal length: korea 2.3mm lens fov : 165""(160"") tv system: ntsc/pal changeable with osd aspect ration: 16:9/4:3 changeable with osd illumination: 0.001lux starlight: yes dnr: 3dnr wdr: super double scan osd: yes color: yellow/green power input: 5v-40v power current: 12v/80ma"
feature_076f998d13d1e847,1 * Caddx Turbo SDR2 1/2.8 2.3mm 1200TVL Black FPV Camera 2 * Bracket 1 * Cable 1 * Screws Pack,1 * caddx turbo sdr2 1/2.8 2.3mm 1200tvl black fpv camera 2 * bracket 1 * cable 1 * screws pack
feature_118d55acfa61c4e6,Let's be friends,let's be friends
feature_efae7e53f1395330,Made in the friendly USA,made in the friendly usa
feature_c683224233dbdea6,"Hello naturally friendly breath spray is good, to go","hello naturally friendly breath spray is good, to go"
feature_206ad83559449b34,"Freshens, delicious, improves dates","freshens, delicious, improves dates"
feature_b657197ca7330d15,Hello mojito mint breath spray.,hello mojito mint breath spray
feature_bfa090ac17aabdab,"DND DC 100% Pure Soak Off Gel - All in One - Nail Lacquer and Gel Polish, 0.5 Oz / 15ml each - (287 - Blossom Pink)","dnd dc 100% pure soak off gel - all in one - nail lacquer and gel polish, 0.5 oz / 15ml each - (287 - blossom pink"
feature_7f20e030cf68219c,AP Pictoral Gift Box 4bar Gardener’s,ap pictoral gift box 4bar gardener’s
feature_92bde1aa28344b67,"A YOUNGER LOOK: A facial massage tool is the most important anti aging skin care kits. Now you can enjoy its benefits of clearer, healthier skin in your home! Use simple techniques and watch your face brighten and look younger than ever!","a younger look: a facial massage tool is the most important anti aging skin care kits. now you can enjoy its benefits of clearer, healthier skin in your home! use simple techniques and watch your face brighten and look younger than ever"
feature_f1259ce8b655422a,"HEALTHIER SKIN: The microcurrent facial machine will work towards skin tightening and wrinkle softening. Additionally, it will make skin cells more receptive to the nutrition of your cream products. Finally, it will increase your skin tone. This will bring out its natural coloring and its elasticity!","healthier skin: the microcurrent facial machine will work towards skin tightening and wrinkle softening. additionally, it will make skin cells more receptive to the nutrition of your cream products. finally, it will increase your skin tone. this will bring out its natural coloring and its elasticity"
feature_e4088823b3a70144,EASY AND CONVENIENT: Perform your own face lift device! No more expensive sessions at the beauty parlour! Our massager’s ergonomic design makes the process effortless. Its portable size means you can carry it anywhere!,easy and convenient: perform your own face lift device! no more expensive sessions at the beauty parlour! our massager’s ergonomic design makes the process effortless. its portable size means you can carry it anywhere
feature_a539ab9f8ba3876e,"A MODE FOR EVERY SKIN TYPE: The NoTime massager will be useful for all skin types. Whether you have neutral, dry or sensitive skin, you can use the facial massage mode for you! Apply your favorite cream product and enhance its power with the NoTime beauty face massager!","a mode for every skin type: the notime massager will be useful for all skin types. whether you have neutral, dry or sensitive skin, you can use the facial massage mode for you! apply your favorite cream product and enhance its power with the notime beauty face massager"
feature_810e9632a4df457e,"THE SKIN CARE SYSTEM TO BEAUTY: For a trouble free facial toner machine, follow the included instructions and guidelines! They’re easy and comprehensive, because you deserve the skin care that can be provided by the NOTIME face massager!","the skin care system to beauty: for a trouble free facial toner machine, follow the included instructions and guidelines! they’re easy and comprehensive, because you deserve the skin care that can be provided by the notime face massager"
feature_54b30bc578eaa4d1,"Introducing The NOTIME Face Massager, The Skin Care Specialist You Deserve","introducing the notime face massager, the skin care specialist you deserve"
feature_68d999d65e2bb3a1,Enjoy the anti-aging powers of a facial massage from the convenience of your home. Tired of spending a fortune at the beauty salon? Do you find that your skin care product isn’t as effective as you’d like? Our facial massage device is the solution.,enjoy the anti-aging powers of a facial massage from the convenience of your home. tired of spending a fortune at the beauty salon? do you find that your skin care product isn’t as effective as you’d like? our facial massage device is the solution
feature_e9a36fada55e7a4a,The Latest Beauty Massage Technology In Your Hands,the latest beauty massage technology in your hands
feature_63402439177c3fe1,Benefit from the technological prowess of the East! The NOTIME Skin Expert Face Massager is the secret of the ageless Korean superstars.,benefit from the technological prowess of the east! the notime skin expert face massager is the secret of the ageless korean superstars
feature_73c81a9d611e7712,Four Simple Steps To Better Skin,four simple steps to better skin
feature_7b6ac608660740c5,Deodorant Spray Natural Crystal Deodorant Spray 8 oz with aloe vera. Safe effective natural. Our unique blend of mineral salts with aloe vera provides 24-hour natural deodorant protection. mineral salts relieve odor-causing bacteria nature's healing aloe vera soothes and softens the skin no aluminum chlorhydrate; no alcohol non-staining and non-irritating formula leaves no white residue fragrance-free and hypoallergenic ozone friendly.,deodorant spray natural crystal deodorant spray 8 oz with aloe vera. safe effective natural. our unique blend of mineral salts with aloe vera provides 24-hour natural deodorant protection. mineral salts relieve odor-causing bacteria nature's healing aloe vera soothes and softens the skin no aluminum chlorhydrate; no alcohol non-staining and non-irritating formula leaves no white residue fragrance-free and hypoallergenic ozone friendly
feature_8aa1146a97f77291,Needle Nose Tube For Precise Application Fast And Easy Enamel-Friendly Starts Working In 5 Minutes One Step Bleaching Gel,needle nose tube for precise application fast and easy enamel-friendly starts working in 5 minutes one step bleaching gel
feature_0ab3e158f45176e4,The vibrant colors are perfect to go with summer dresses; They also look glamorous with sparkly rhinestones that you can wear for dress-up occasions such as weddings!,the vibrant colors are perfect to go with summer dresses; they also look glamorous with sparkly rhinestones that you can wear for dress-up occasions such as weddings
feature_00baa074f49d5986,"Material : Plastic, Metal","material : plastic, metal"
feature_aed5e1e36a607345,"Suitable Occasion-- Easy to match your different hair style and outfits, suitable for daily jewelry or any other occasions like wedding, banquet, party, engaged party, prom, anniversary, holiday, evening party or other social events, let you look elegant, attractive and fashionable","suitable occasion-- easy to match your different hair style and outfits, suitable for daily jewelry or any other occasions like wedding, banquet, party, engaged party, prom, anniversary, holiday, evening party or other social events, let you look elegant, attractive and fashionable"
feature_1234806039cbb47c,Package Content : 1 x Hair Barrette Clip,package content : 1 x hair barrette clip
feature_36c295f2c7783d99,Color: White/Royal white/Purple/Pink/Champagne,color: white/royal white/purple/pink/champagne
